"order_id","quantity","order_date","year_of_order","customer_id","name","email","gender","birthdate","category","year_of_birthdate","age_customer","group age","product_id","product_name","category (Right)","price","cost","margin_price_cost","payment_method","payment_status","payment_date","payment_method (#1)","shipping_date","shipping_fee","shipping_status","rating","comment","rating_language","revenue","profit","product profit"
"ORD11755",1,"2024-09-25",2024,"CUST1396","Jennifer Collins","jacob09@hotmail.com","Female","1968-04-14","Regular",1968,57,"Group 30 - 60","PROD1010","Or","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-09-27","Card","2024-10-01",17.92,"Shipped",1,"Its window structure herself agent stuff.","Very Bad",99.32,32.86,32.86
"ORD11756",2,"2025-03-04",2025,"CUST1158","Melissa Gates","rsellers@martinez.com","Male","1961-04-27","VIP",1961,64,"Group 60","PROD1030","Oil","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2025-03-06","Card","2025-03-08",10,"Pending",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11757",5,"2025-06-15",2025,"CUST1070","Jordan Henderson","david86@anderson.com","Other","1994-12-15","New",1994,31,"Group 30 - 60","PROD1042","Network","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-06-18","Cash","2025-06-20",16.3,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11758",2,"2025-02-10",2025,"CUST1446","Brenda Wright","alisonjackson@alvarado.info","Female","1966-11-03","Regular",1966,59,"Group 30 - 60","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-02-14","Bank","2025-02-14",13.57,"Shipped",1,"Painting administration also will area feel.","Very Bad",198.64,65.72,32.86
"ORD11759",5,"2023-02-08",2023,"CUST1311","Victor Taylor","timothyfreeman@alexander-brown.com","Other","2006-02-09","New",2006,19,"Group 18 - 30","PROD1026","Author","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-02-08","Card","2023-02-12",13.87,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11760",5,"2024-07-19",2024,"CUST1240","Andrew Avila","kenneth10@yahoo.com","Male","1992-12-24","VIP",1992,33,"Group 30 - 60","PROD1029","Threat","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-07-19","Card","2024-07-23",19.1,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11761",3,"2024-05-26",2024,"CUST1425","Gregory Ponce","xdalton@gmail.com","Other","1957-07-13","Regular",1957,68,"Group 60","PROD1042","Network","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-05-29","Cash","2024-05-27",8.36,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11762",2,"2024-04-18",2024,"CUST1444","Mrs. Diane Reyes","christopherhuynh@yahoo.com","Female","1974-03-12","VIP",1974,51,"Group 30 - 60","PROD1001","Remember","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-04-19","Card","2024-04-19",4.44,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11763",2,"2023-06-10",2023,"CUST1297","William Barrett","stanleydesiree@williams.biz","Female","1963-11-25","New",1963,62,"Group 60","PROD1048","Boy","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-06-14","Card","2023-06-13",5.7,"Shipped",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11764",3,"2023-10-16",2023,"CUST1439","Jason Rhodes","esweeney@gmail.com","Other","1975-07-04","Regular",1975,50,"Group 30 - 60","PROD1008","Page","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-10-17","Cash","2023-10-16",3.26,"Delayed",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11765",4,"2023-07-19",2023,"CUST1035","Jeffrey Chavez","tammy99@gmail.com","Female","2002-01-12","VIP",2002,23,"Group 18 - 30","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-07-22","Card","2023-07-24",11.22,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11766",2,"2025-02-26",2025,"CUST1083","Paul Jones","james17@davis-hardy.com","Male","1970-06-07","VIP",1970,55,"Group 30 - 60","PROD1030","Oil","Clothing",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-03-01","Cash","2025-03-02",9.35,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11767",1,"2024-06-11",2024,"CUST1451","Courtney Hayes","mauriceharrison@watts.info","Male","1996-11-27","Regular",1996,29,"Group 18 - 30","PROD1033","Market","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-06-12","Cash","2024-06-17",9.54,"Shipped",5,"Cell both number upon.","Perfect",99.32,32.86,32.86
"ORD11768",3,"2024-11-15",2024,"CUST1373","Sergio Knight","stevendixon@yahoo.com","Female","1964-03-22","VIP",1964,61,"Group 60","PROD1014","Particular","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-11-17","Card","2024-11-20",18.88,"Cancelled",3,"But value bag poor modern offer huge who view.","Average",297.96,98.57999999999998,32.86
"ORD11769",2,"2024-05-17",2024,"CUST1262","Timothy Romero","lori82@gmail.com","Other","1973-03-05","Regular",1973,52,"Group 30 - 60","PROD1047","Article","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-05-20","Card","2024-05-23",7.23,"Cancelled",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11770",4,"2023-09-05",2023,"CUST1309","Dawn Summers","danielhorton@gmail.com","Male","2000-03-24","New",2000,25,"Group 18 - 30","PROD1024","Hundred","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-09-09","Card","2023-09-08",14.19,"Shipped",3,"About available rate join.","Average",397.28,131.44,32.86
"ORD11771",2,"2024-01-18",2024,"CUST1384","Aimee Turner","robertrivera@olson.info","Other","2001-11-30","VIP",2001,24,"Group 18 - 30","PROD1035","Campaign","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-01-19","Bank","2024-01-21",11.51,"Pending",2,"Song perform today interest ten stuff people me.","Bad",198.64,65.72,32.86
"ORD11772",5,"2023-08-06",2023,"CUST1171","Darlene Miller","michael42@ayala-mullins.com","Female","1957-04-01","Regular",1957,68,"Group 60","PROD1007","Physical","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-08-08","Bank","2023-08-11",16.98,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11773",1,"2023-03-28",2023,"CUST1375","Paul Lewis","seanwhite@hopkins.info","Female","1998-07-05","Loyal",1998,27,"Group 18 - 30","PROD1008","Page","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-03-29","Card","2023-04-02",4.16,"Cancelled",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11774",3,"2023-03-23",2023,"CUST1172","Joshua Cooke","morenoalan@martin.com","Other","1971-05-18","Loyal",1971,54,"Group 30 - 60","PROD1036","Run","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-03-25","Card","2023-03-23",15.4,"Delayed",1,"Source necessary door interesting for.","Very Bad",297.96,98.57999999999998,32.86
"ORD11775",5,"2023-03-03",2023,"CUST1361","Laurie Hoffman","gwhitehead@martin.org","Other","1981-08-18","Loyal",1981,44,"Group 30 - 60","PROD1047","Article","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-03-05","Bank","2023-03-04",18.32,"Pending",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11776",4,"2025-03-09",2025,"CUST1046","John Pierce","danielyang@gmail.com","Female","1967-11-21","VIP",1967,58,"Group 30 - 60","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2025-03-13","Bank","2025-03-09",5.91,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11777",5,"2024-05-14",2024,"CUST1378","Anthony Moore","chardin@gmail.com","Male","2003-09-20","VIP",2003,22,"Group 18 - 30","PROD1038","Face","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-05-17","Card","2024-05-16",12.87,"Cancelled",3,"Reveal heavy performance evidence learn stuff fall might.","Average",496.59999999999997,164.3,32.86
"ORD11778",5,"2023-02-11",2023,"CUST1140","Cheyenne Horton","tprice@gmail.com","Other","1999-02-06","VIP",1999,26,"Group 18 - 30","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-02-13","Card","2023-02-15",1.49,"Delayed",5,"Society southern total law fast stage learn.","Perfect",496.59999999999997,164.3,32.86
"ORD11779",4,"2023-01-12",2023,"CUST1374","Charles Schultz","batesmelanie@hotmail.com","Female","1986-02-02","Loyal",1986,39,"Group 30 - 60","PROD1016","Word","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-01-15","Card","2023-01-12",2.9,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11780",5,"2025-04-12",2025,"CUST1405","Madison Weber","ramseysarah@mendez-meyer.org","Other","2003-06-06","New",2003,22,"Group 18 - 30","PROD1034","Center","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-04-16","Cash","2025-04-12",13.87,"Delayed",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11781",3,"2025-01-15",2025,"CUST1117","Ashley Waller","ashleyjackson@jackson-adams.com","Other","1987-05-31","New",1987,38,"Group 30 - 60","PROD1036","Run","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-01-18","Cash","2025-01-20",17.64,"Pending",1,"Cover ready from market major leave mind live.","Very Bad",297.96,98.57999999999998,32.86
"ORD11782",2,"2025-04-20",2025,"CUST1276","Wayne Morgan","racheltrujillo@powell.com","Other","1970-04-04","Regular",1970,55,"Group 30 - 60","PROD1018","Better","Clothing",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-04-20","Cash","2025-04-21",9.84,"Pending",3,"Letter talk number bad art early film.","Average",198.64,65.72,32.86
"ORD11783",5,"2024-10-04",2024,"CUST1213","Katherine Salas","zunderwood@johnson-vega.com","Male","1970-11-25","Regular",1970,55,"Group 30 - 60","PROD1043","Determine","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-10-06","Card","2024-10-10",2.17,"Delayed",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11784",3,"2023-04-25",2023,"CUST1219","Bailey Duran Dds","huangkimberly@stokes.net","Male","1976-12-13","Loyal",1976,49,"Group 30 - 60","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-04-29","Card","2023-04-28",5.08,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11785",2,"2023-08-06",2023,"CUST1392","Brian Smith","mhopkins@carey.biz","Male","1966-09-19","Loyal",1966,59,"Group 30 - 60","PROD1006","Scene","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-08-07","Bank","2023-08-12",4.86,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11786",2,"2024-10-10",2024,"CUST1025","Judy Baker","pharper@hotmail.com","Male","2005-04-05","New",2005,20,"Group 18 - 30","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-10-14","Cash","2024-10-16",8,"Cancelled",2,"Something discussion happen skill area ok study piece.","Bad",198.64,65.72,32.86
"ORD11787",5,"2023-04-16",2023,"CUST1008","Gabrielle Davis","parkeryvonne@mendoza.org","Other","1981-04-12","VIP",1981,44,"Group 30 - 60","PROD1008","Page","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-04-18","Card","2023-04-21",19.45,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11788",3,"2024-11-21",2024,"CUST1270","Jasmin Alvarado","denise80@smith.org","Male","1996-03-09","Loyal",1996,29,"Group 18 - 30","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"E-wallet","Failed","2024-11-25","Card","2024-11-24",10.37,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11789",5,"2024-06-11",2024,"CUST1009","Ryan Munoz","teresaday@owens-holmes.com","Other","1984-11-12","New",1984,41,"Group 30 - 60","PROD1005","Role","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-06-12","Cash","2024-06-12",9.27,"Delayed",3,"Enter get whose manager usually across surface fast step.","Average",496.59999999999997,164.3,32.86
"ORD11790",4,"2024-04-16",2024,"CUST1471","Richard Cooper","kellyeric@moody.net","Female","1995-06-16","Regular",1995,30,"Group 18 - 30","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-04-16","Card","2024-04-17",5.85,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11791",2,"2025-01-23",2025,"CUST1377","Paula Bradley","jim38@yahoo.com","Male","1960-09-11","VIP",1960,65,"Group 60","PROD1016","Word","Books",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2025-01-25","Card","2025-01-25",6.15,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11792",5,"2025-04-25",2025,"CUST1120","Larry Dixon","mwheeler@rodriguez-torres.biz","Male","1964-02-29","Regular",1964,61,"Group 60","PROD1015","Here","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-04-27","Cash","2025-04-28",1.04,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11793",2,"2025-06-11",2025,"CUST1124","Helen Jones","yfaulkner@gmail.com","Other","1955-10-18","New",1955,70,"Group 60","PROD1022","Home","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-06-15","Cash","2025-06-14",15.18,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11794",3,"2024-01-22",2024,"CUST1169","Daniel Murphy","thomasanderson@stone.com","Female","2003-01-10","VIP",2003,22,"Group 18 - 30","PROD1030","Oil","Clothing",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-01-25","Cash","2024-01-24",1.69,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11795",1,"2023-08-14",2023,"CUST1071","Whitney Peters","inunez@yahoo.com","Female","1999-02-22","New",1999,26,"Group 18 - 30","PROD1002","Feel","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-08-17","Cash","2023-08-17",8.02,"Shipped",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11796",5,"2024-04-25",2024,"CUST1151","Pamela Boyd","antonio38@jackson-ellis.info","Male","1974-06-13","Regular",1974,51,"Group 30 - 60","PROD1020","Firm","Books",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2024-04-26","Card","2024-04-25",3.83,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11797",5,"2025-01-23",2025,"CUST1207","Cathy Robinson","lewismelissa@gmail.com","Other","2000-09-05","Regular",2000,25,"Group 18 - 30","PROD1025","Ten","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-01-23","Cash","2025-01-26",1.97,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11798",2,"2024-02-12",2024,"CUST1048","Joshua Blair","adampierce@russell.info","Female","1996-06-17","Loyal",1996,29,"Group 18 - 30","PROD1035","Campaign","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-02-12","Bank","2024-02-17",6.93,"Shipped",3,"Wear soldier light turn wear break.","Average",198.64,65.72,32.86
"ORD11799",3,"2024-04-01",2024,"CUST1153","Devon Flores","pgarcia@evans.info","Other","1980-11-05","Regular",1980,45,"Group 30 - 60","PROD1041","Job","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-04-05","Bank","2024-04-05",9.45,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11800",4,"2024-10-14",2024,"CUST1346","Sharon Boyd","caldwellsean@austin.com","Male","1971-04-07","VIP",1971,54,"Group 30 - 60","PROD1036","Run","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Pending","2024-10-18","Card","2024-10-20",4.02,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11801",3,"2025-06-16",2025,"CUST1292","Jeremy Reed","cameronwilliams@yahoo.com","Other","1979-12-28","New",1979,46,"Group 30 - 60","PROD1021","Future","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-06-19","Cash","2025-06-17",10.96,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11802",5,"2024-12-11",2024,"CUST1067","Carol Tucker","mitchellhector@gmail.com","Female","1967-07-04","VIP",1967,58,"Group 30 - 60","PROD1041","Job","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-12-11","Bank","2024-12-12",4.35,"Delayed",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11803",4,"2024-09-15",2024,"CUST1049","Eric Carney","manuel01@andrews.com","Female","2004-08-09","Regular",2004,21,"Group 18 - 30","PROD1011","Cost","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Failed","2024-09-15","Bank","2024-09-16",15.23,"Delayed",4,"Grow fish adult particular south past.","Good",397.28,131.44,32.86
"ORD11804",3,"2024-09-30",2024,"CUST1151","Pamela Boyd","antonio38@jackson-ellis.info","Male","1974-06-13","Regular",1974,51,"Group 30 - 60","PROD1041","Job","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-09-30","Bank","2024-10-01",3.92,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11805",1,"2023-01-21",2023,"CUST1018","Lisa Jackson","vmarshall@hotmail.com","Female","1981-05-17","New",1981,44,"Group 30 - 60","PROD1012","Lose","Beauty",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-01-22","Card","2023-01-25",15.11,"Delayed",3,"Federal traditional man report floor.","Average",99.32,32.86,32.86
"ORD11806",2,"2024-10-20",2024,"CUST1099","Stephen Mckee","hullalice@lee.com","Male","1977-11-26","VIP",1977,48,"Group 30 - 60","PROD1010","Or","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-10-21","Cash","2024-10-25",19.9,"Cancelled",2,"Free option language dinner do product field north.","Bad",198.64,65.72,32.86
"ORD11807",3,"2024-08-23",2024,"CUST1059","John Daniel","susanmendoza@adkins-obrien.biz","Other","1993-09-28","Loyal",1993,32,"Group 30 - 60","PROD1015","Here","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Failed","2024-08-27","Card","2024-08-26",11.94,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11808",3,"2025-03-25",2025,"CUST1166","Alyssa Long","bsmith@gmail.com","Female","1988-08-11","Loyal",1988,37,"Group 30 - 60","PROD1007","Physical","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2025-03-28","Card","2025-03-29",18.03,"Delayed",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11809",1,"2023-07-22",2023,"CUST1201","Ricky Davis Ii","stephen19@gmail.com","Female","1999-04-01","Regular",1999,26,"Group 18 - 30","PROD1039","Girl","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-07-24","Bank","2023-07-23",3.18,"Cancelled",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11810",5,"2024-02-21",2024,"CUST1344","Kayla Rodriguez","zdaniels@bailey.com","Male","1985-08-20","Loyal",1985,40,"Group 30 - 60","PROD1039","Girl","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-02-24","Bank","2024-02-25",14.1,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11811",2,"2024-02-20",2024,"CUST1145","Joyce Solis","lawrenceallen@white.com","Other","1973-01-02","VIP",1973,52,"Group 30 - 60","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-02-21","Card","2024-02-23",8.75,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11812",3,"2024-03-23",2024,"CUST1402","Mary Thompson","seanlyons@garcia.biz","Other","1998-09-05","Regular",1998,27,"Group 18 - 30","PROD1001","Remember","Clothing",99.32,66.46,0.3308497784937576,"Cash","Failed","2024-03-24","Cash","2024-03-29",19.84,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11813",4,"2024-05-26",2024,"CUST1163","Jeffrey Johnson","troymorris@yahoo.com","Female","1960-07-13","New",1960,65,"Group 60","PROD1029","Threat","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-05-30","Cash","2024-05-28",14.92,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11814",3,"2023-03-26",2023,"CUST1457","Brenda Thornton","andrew08@lopez.com","Female","1988-06-22","New",1988,37,"Group 30 - 60","PROD1029","Threat","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-03-28","Bank","2023-03-26",10.67,"Cancelled",3,"Site brother fast series.","Average",297.96,98.57999999999998,32.86
"ORD11815",2,"2023-06-16",2023,"CUST1480","Dawn Mullins","morganharris@lee-johnson.biz","Male","1968-09-02","New",1968,57,"Group 30 - 60","PROD1011","Cost","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2023-06-16","Bank","2023-06-20",16.89,"Pending",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11816",3,"2024-01-19",2024,"CUST1438","Rhonda Martin","daustin@frye.com","Other","1983-02-04","Regular",1983,42,"Group 30 - 60","PROD1009","Store","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-01-21","Cash","2024-01-22",19.14,"Cancelled",2,"And describe teach society sport follow win sea free as.","Bad",297.96,98.57999999999998,32.86
"ORD11817",1,"2024-04-12",2024,"CUST1241","Matthew Moon","briansmith@gmail.com","Male","1965-04-19","Loyal",1965,60,"Group 30 - 60","PROD1043","Determine","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-04-14","Card","2024-04-15",18.29,"Shipped",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11818",3,"2023-03-13",2023,"CUST1068","James Brown","victoria67@yahoo.com","Female","1976-05-14","Regular",1976,49,"Group 30 - 60","PROD1010","Or","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2023-03-15","Bank","2023-03-14",16.95,"Delayed",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11819",3,"2025-03-20",2025,"CUST1174","Nicole Herring","lawrencepatrick@edwards-taylor.com","Other","1975-04-18","New",1975,50,"Group 30 - 60","PROD1014","Particular","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-03-24","Card","2025-03-21",4.56,"Pending",1,"Billion want yourself none billion act work TV recently discuss.","Very Bad",297.96,98.57999999999998,32.86
"ORD11820",4,"2024-06-04",2024,"CUST1048","Joshua Blair","adampierce@russell.info","Female","1996-06-17","Loyal",1996,29,"Group 18 - 30","PROD1015","Here","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-06-05","Card","2024-06-05",7.74,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11821",1,"2025-03-03",2025,"CUST1482","Evelyn Martinez","conradjason@hebert-collier.info","Female","1967-02-14","Regular",1967,58,"Group 30 - 60","PROD1016","Word","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-03-03","Bank","2025-03-08",16.13,"Cancelled",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD11822",1,"2024-04-17",2024,"CUST1107","Sierra Johnson","irhodes@reyes-singh.com","Other","1968-10-06","Loyal",1968,57,"Group 30 - 60","PROD1025","Ten","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-04-19","Card","2024-04-19",9.73,"Delayed",1,"Approach onto whom plant recognize event charge positive reach.","Very Bad",99.32,32.86,32.86
"ORD11823",3,"2023-09-15",2023,"CUST1225","Benjamin Smith","samantharichard@yahoo.com","Female","1963-12-22","VIP",1963,62,"Group 60","PROD1001","Remember","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2023-09-15","Bank","2023-09-21",4.71,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11824",4,"2023-10-02",2023,"CUST1160","Paul Castaneda","heather57@yahoo.com","Other","1987-07-11","Regular",1987,38,"Group 30 - 60","PROD1049","Owner","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-10-04","Card","2023-10-08",1.04,"Shipped",5,"Add late rate wonder rule there there moment something.","Perfect",397.28,131.44,32.86
"ORD11825",3,"2025-01-19",2025,"CUST1118","Victor Baker","bryanhamilton@yahoo.com","Other","1996-12-09","VIP",1996,29,"Group 18 - 30","PROD1011","Cost","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-01-20","Bank","2025-01-19",10.03,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11826",3,"2023-01-20",2023,"CUST1148","Kathy Rivas","tracytaylor@wilkinson-harvey.com","Male","1979-01-21","VIP",1979,46,"Group 30 - 60","PROD1025","Ten","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-01-20","Card","2023-01-26",14.31,"Delayed",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD11827",2,"2024-05-04",2024,"CUST1464","Jose Allen","boydtina@yahoo.com","Other","1994-08-13","VIP",1994,31,"Group 30 - 60","PROD1022","Home","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-05-07","Card","2024-05-05",2.16,"Pending",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11828",2,"2025-01-14",2025,"CUST1149","Stephanie Manning","ytaylor@wagner.biz","Male","1961-11-19","Loyal",1961,64,"Group 60","PROD1017","Also","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-01-15","Card","2025-01-19",7.65,"Shipped",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD11829",4,"2024-05-04",2024,"CUST1431","Jack White","zgonzalez@hotmail.com","Other","1964-10-03","Loyal",1964,61,"Group 60","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-05-04","Card","2024-05-07",1.89,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD11830",5,"2025-01-02",2025,"CUST1292","Jeremy Reed","cameronwilliams@yahoo.com","Other","1979-12-28","New",1979,46,"Group 30 - 60","PROD1048","Boy","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Pending","2025-01-04","Card","2025-01-02",4.82,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD11831",2,"2023-11-22",2023,"CUST1142","Patricia Rodriguez","james14@hotmail.com","Female","1959-01-28","VIP",1959,66,"Group 60","PROD1037","Trade","Books",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-11-24","Card","2023-11-27",8.77,"Cancelled",5,"Easy something memory throughout east various.","Perfect",198.64,65.72,32.86
"ORD11832",5,"2024-06-12",2024,"CUST1418","Jeffrey Mills","jimmyallen@yahoo.com","Other","2004-01-03","Regular",2004,21,"Group 18 - 30","PROD1046","Population","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-06-13","Bank","2024-06-14",17.09,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
